회사명,거래소코드,회계년도,[제조]      단기차입금(*)(IFRS연결),[제조]      유동성장기부채(*)(IFRS연결),[제조]            사채(IFRS연결),[제조]            장기차입금(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]   이자비용(IFRS연결),[제조]법인세비용(IFRS연결),[제조]자본(*)(IFRS연결),[제조]부채(*)(IFRS연결)
조선내화(주),462520,2023/12,140603124,0,0,0,0,0,0,2087796,6248644,220825237,217208546
조선선재(주),120030,2020/12,,,,,,,,,,,
조선선재(주),120030,2021/12,,,,,,,,,,,
조선선재(주),120030,2022/12,,,,,,,,,,,
조일알미늄(주),018470,2020/12,,,,,,,,,,,
조일알미늄(주),018470,2021/12,,,,,,,,,,,
조일알미늄(주),018470,2022/12,,,,,,,,,,,
조일알미늄(주),018470,2023/12,,,,,,,,,,,
중소기업은행,024110,2020/12,,,,,,,,,,,
중소기업은행,024110,2021/12,,,,,,,,,,,
중소기업은행,024110,2022/12,,,,,,,,,,,
지에스건설(주),006360,2020/12,391697000,602238000,0,0,0,0,0,115200909,188764188,4312115982,9458561906
지에스건설(주),006360,2021/12,269308000,701103000,0,0,0,0,0,91707000,229126542,4872723843,10311003422
지에스건설(주),006360,2022/12,879143000,1272470000,0,0,0,0,0,148465115,223686062,5356202809,11590413888
지에스건설(주),006360,2023/12,1286213000,1051452000,0,0,0,0,0,306281497,-97985985,4885159861,12822138677
지엠비코리아(주),013870,2020/12,84500182,19625466,0,0,0,0,0,3600928,-3724327,228105932,260401844
지엠비코리아(주),013870,2021/12,121826253,17947753,0,0,0,0,0,3270898,2718359,248701588,273762237
지엠비코리아(주),013870,2022/12,127627210,8978722,0,0,0,0,0,5282466,1200555,267831024,282988579
진양산업(주),003780,2020/12,3802752,3600176,0,0,0,0,0,103490,2174461,43429703,27292881
진양산업(주),003780,2021/12,6322802,836660,0,0,0,0,0,207957,1157701,47470145,30401133
진양산업(주),003780,2022/12,6335000,1070000,0,0,0,0,0,506286,-659859,51229472,31490483
진양산업(주),003780,2023/12,4535000,2470000,0,0,0,0,0,625598,1550832,57009854,33019849
진양폴리우레탄(주),010640,2020/12,2850000,0,0,0,0,0,0,163509,487063,26914383,17883675
진양폴리우레탄(주),010640,2021/12,2100000,511800,0,0,0,0,0,164069,720216,29471090,18619837
진양폴리우레탄(주),010640,2022/12,1400000,966200,0,0,0,0,0,150104,-178760,30709643,15374878
진양폴리우레탄(주),010640,2023/12,2400000,966200,0,0,0,0,0,148216,311261,32215829,19533006
진양화학(주),051630,2020/12,,,,,,,,,,,
진양화학(주),051630,2021/12,,,,,,,,,,,
진양화학(주),051630,2022/12,,,,,,,,,,,
진양화학(주),051630,2023/12,,,,,,,,,,,
진원생명과학(주),011000,2020/12,150861,0,0,0,0,0,0,628500,421992,98508792,38061744
진원생명과학(주),011000,2021/12,0,0,0,0,0,0,0,4454946,335169,205454403,44040925
진원생명과학(주),011000,2022/12,701146,0,0,0,0,0,0,7309293,95792,181471293,41395394
진흥기업(주),002780,2020/12,,,,,,,,,,,
진흥기업(주),002780,2021/12,,,,,,,,,,,
진흥기업(주),002780,2022/12,,,,,,,,,,,
진흥기업(주),002780,2023/12,,,,,,,,,,,
참엔지니어링(주),009310,2020/12,20080800,12450000,0,0,0,0,7222,2459507,3700632,86817864,663757434
참엔지니어링(주),009310,2021/12,30098302,0,0,0,0,0,0,3108440,1349574,85643295,613458318
참엔지니어링(주),009310,2022/12,27600000,0,0,0,0,0,0,2561728,4778399,86111994,653553595
참엔지니어링(주),009310,2023/12,24999000,0,0,0,0,0,0,2780052,-2667693,73178885,605021127
케이비아이동국실업(주),001620,2020/12,147304056,7335333,0,0,0,0,0,6877767,-5779088,169771884,396370266
케이비아이동국실업(주),001620,2021/12,121783636,7867838,0,0,0,0,0,6365795,-11379021,170074038,397931073
케이비아이동국실업(주),001620,2022/12,117497060,3409443,0,0,0,0,0,7612006,5422570,180383548,373187014
케이씨그린홀딩스(주),009440,2020/12,99255374,18493876,0,0,0,0,0,5726044,10305401,215151317,543844296
케이씨그린홀딩스(주),009440,2021/12,80265323,24855698,0,0,0,0,0,6440134,7358721,259966460,646639159
케이씨그린홀딩스(주),009440,2022/12,105719852,42659551,0,0,0,0,0,9649048,4746126,257987836,534872843
케이씨그린홀딩스(주),009440,2023/12,120964754,18632960,0,0,0,0,0,17573723,6832334,215147013,701431383
케이씨코트렐(주),119650,2020/12,58437819,608240,0,0,0,0,0,1837945,817785,12346067,269571482
케이씨코트렐(주),119650,2021/12,34325087,5645600,0,0,0,0,0,2598836,1154535,49951175,335125785
케이씨코트렐(주),119650,2022/12,38652391,5645600,0,0,0,0,0,4668008,2885803,56754684,266719037
케이씨코트렐(주),119650,2023/12,69003000,27090739,0,0,0,0,0,8840075,-942537,41449078,372977143
케이아이비플러그에너지(주),015590,2020/12,,,,,,,,,,,
케이아이비플러그에너지(주),015590,2021/12,,,,,,,,,,,
케이아이비플러그에너지(주),015590,2022/12,,,,,,,,,,,
케이아이비플러그에너지(주),015590,2023/12,30900000,63960,0,0,0,0,0,1607104,2001822,128025057,93839585
케이알모터스(주),000040,2020/12,4008337,0,0,0,0,0,0,5630242,99745,49845054,106028407
케이알모터스(주),000040,2021/12,8515333,0,0,0,0,0,0,6741839,-14966,50225636,118211175
케이알모터스(주),000040,2022/12,13372176,0,0,0,0,0,0,7578743,-6006411,40024015,109161230
케이지모빌리티(주),003620,2020/12,79999838,241279275,0,0,0,0,0,8900346,30515,-88122116,1856750687
케이지모빌리티(주),003620,2021/12,79999838,240133251,0,0,0,0,0,15419020,33150,-80596657,1943566582
케이지모빌리티(주),003620,2022/12,0,5036434,0,0,0,0,0,12625342,-1740585,1092903123,909004172
케이지모빌리티(주),003620,2023/12,45258032,103187155,0,0,0,0,0,2033883,-11879799,1082699001,1552700998
케이지케미칼(주),001390,2020/12,433027003,106368681,0,0,0,0,0,61074813,56762022,1507680811,2815857534
케이지케미칼(주),001390,2021/12,645873676,177578740,0,0,0,0,0,58997741,96318246,1787513116,3097379164
케이지케미칼(주),001390,2022/12,551370662,180551727,0,0,0,0,0,69417125,-120624343,3240866490,3741042484
케이카(주),381970,2020/12,,,,,,,,,,,
케이카(주),381970,2021/12,,,,,,,,,,,
케이카(주),381970,2022/12,,,,,,,,,,,
케이카(주),381970,2023/12,,,,,,,,,,,
케이피엑스케미칼(주),025000,2020/12,9394576,0,0,0,0,0,0,538362,19098748,533630981,103372859
케이피엑스케미칼(주),025000,2021/12,87199453,0,0,0,0,0,0,1250089,14954433,578068146,199075058
케이피엑스케미칼(주),025000,2022/12,59500000,0,0,0,0,0,0,2316441,7836684,595186627,181591489
케이피엑스케미칼(주),025000,2023/12,59944029,0,0,0,0,0,0,3488282,18385065,646572706,175893523
케이피엑스홀딩스(주),092230,2020/12,96014735,5046192,0,0,0,0,0,3348174,21259109,1336713014,361946207
케이피엑스홀딩스(주),092230,2021/12,172688178,11204276,0,0,0,0,0,3948342,30355738,1369419596,445438443
케이피엑스홀딩스(주),092230,2022/12,160738879,11306654,0,0,0,0,0,6712740,9691509,1370913401,448980402
케이피엑스홀딩스(주),092230,2023/12,163591066,13389200,0,0,0,0,0,10783728,40894446,1463012191,465634459
코리안리재보험(주),003690,2020/12,,,,,,,,,,,
코리안리재보험(주),003690,2021/12,,,,,,,,,,,
코리안리재보험(주),003690,2022/12,,,,,,,,,,,
코스맥스(주),192820,2020/12,379513204,63624002,0,0,0,0,0,20044626,29166727,271900115,917142783
코스맥스(주),192820,2021/12,363576682,71868588,0,0,0,0,0,17507105,43933855,465384572,946544204
코스맥스(주),192820,2022/12,434028910,69800000,0,0,0,0,0,20969716,22616508,444246553,952203952
코스맥스(주),192820,2023/12,402688470,34656725,0,0,0,0,0,32114913,46420850,358561439,1198515836
코스맥스비티아이(주),044820,2020/12,244428708,56780181,0,0,0,0,0,12537438,9567137,332235113,549329618
코스맥스비티아이(주),044820,2021/12,247039115,44428190,0,0,0,0,0,12669866,16103094,341896512,612768103
코스맥스비티아이(주),044820,2022/12,276127936,58919499,0,0,0,0,0,17697848,12255271,325762025,610374632
코스맥스비티아이(주),044820,2023/12,320736815,105031339,0,0,0,0,0,24777083,8329692,252396259,625876970
코스모신소재(주),005070,2020/12,,,,,,,,,,,
코스모신소재(주),005070,2021/12,,,,,,,,,,,
코스모신소재(주),005070,2022/12,,,,,,,,,,,
코스모신소재(주),005070,2023/12,,,,,,,,,,,
코스모화학(주),005420,2020/12,119750533,34951129,0,0,0,0,0,8484190,-3224857,250005945,418518510
코스모화학(주),005420,2021/12,142346535,44108353,0,0,0,0,0,6531132,4995446,302799854,378544444
코스모화학(주),005420,2022/12,174263997,23564884,0,0,0,0,0,7303892,4542448,398650035,409208861
코스모화학(주),005420,2023/12,154276154,20468154,0,0,0,0,0,9411677,598318,644489610,446543561
코오롱글로벌(주),003070,2020/12,315124000,163053727,0,0,0,0,0,31466224,34741987,486301816,1983579091
코오롱글로벌(주),003070,2021/12,206515256,156393000,0,0,0,0,0,26272217,59913510,613375133,1962370838
코오롱글로벌(주),003070,2022/12,44352893,190060000,0,4100000,0,0,0,18532451,46516948,563410514,2270737073
코오롱글로벌(주),003070,2023/12,184866750,166060000,0,0,0,0,0,48480832,-6412960,553830945,2017469543
코오롱인더스트리(주),120110,2020/12,945648207,425652089,0,0,0,0,0,57705688,107302456,2292044148,2751644078
코오롱인더스트리(주),120110,2021/12,989145995,313991427,0,0,0,0,0,43256847,53473315,2550566028,3050719238
코오롱인더스트리(주),120110,2022/12,1388185228,253627505,0,0,0,0,0,69905631,-16864645,2733101603,3270361413
코오롱플라스틱(주),138490,2020/12,10702114,13679708,0,0,0,0,0,2185045,1001514,198251138,119662333
코오롱플라스틱(주),138490,2021/12,18339775,19034640,0,0,0,0,0,1347236,5095969,220549825,148544686
코오롱플라스틱(주),138490,2022/12,34315180,6344766,0,0,0,0,0,1382215,9387959,255733396,131310108
코웨이(주),021240,2020/12,700130000,536000,0,0,0,0,0,21203992,135668222,1490008891,1539014181
코웨이(주),021240,2021/12,386830000,1526000,0,0,0,0,0,17876238,193066319,1904437682,1896190301
코웨이(주),021240,2022/12,305262443,1242000,0,0,0,0,0,33054957,225512388,2311968717,2053106159
코웨이(주),021240,2023/12,342597013,327509452,0,0,0,0,0,54273373,189551956,2637754784,2213210952
쿠쿠홀딩스(주),192400,2020/12,225762,0,0,0,0,0,0,91599,30348682,760910866,164151832
쿠쿠홀딩스(주),192400,2021/12,263381,0,0,0,0,0,0,23486,30312321,886736961,184150127
쿠쿠홀딩스(주),192400,2022/12,546810,0,0,0,0,0,0,263703,26549492,967770930,181757778
쿠쿠홀딩스(주),192400,2023/12,164771,0,0,0,0,0,0,397321,18713170,1077736981,170371737
쿠쿠홈시스(주),284740,2020/12,0,0,0,0,0,0,1250197,1888349,25353290,536054554,172066718
쿠쿠홈시스(주),284740,2021/12,0,0,0,0,0,0,955074,698158,54242503,699675731,269738602
쿠쿠홈시스(주),284740,2022/12,0,16769228,0,0,0,0,18840,2458389,29672990,794576673,222383618
키움증권(주),039490,2020/12,,,,,,,,,,,
키움증권(주),039490,2021/12,,,,,,,,,,,
키움증권(주),039490,2022/12,,,,,,,,,,,
태경산업(주),015890,2020/12,77377930,10000,0,0,0,0,0,2765745,7412553,345601972,195690172
태경산업(주),015890,2021/12,61256500,12225983,0,0,0,0,0,2296040,9081338,385478595,199247651
태경산업(주),015890,2022/12,102138189,992914,0,0,0,0,0,3260547,2754616,420836852,204202010
태경케미컬(주),006890,2020/12,0,0,0,0,0,0,0,11199,2237316,124202346,16477000
태경케미컬(주),006890,2021/12,0,0,0,0,0,0,0,12447,3066497,140983716,19762173
태경케미컬(주),006890,2022/12,0,0,0,0,0,0,0,8216,3305701,147337733,20054166
태경케미컬(주),006890,2023/12,0,0,0,0,0,0,0,9523,4281664,161981348,20900958
태광산업(주),003240,2020/12,89357341,10097117,0,0,0,0,0,7081000,70237673,3382560202,677599574
태광산업(주),003240,2021/12,90252879,10891513,0,0,0,0,0,6617000,111714996,3972254327,951548817
태광산업(주),003240,2022/12,74555764,6574352,0,0,0,0,0,12404000,-42694918,4207820151,702185269
태림포장(주),011280,2020/12,113324238,9800000,0,0,0,0,0,3770146,1183554,324420759,242365395
태림포장(주),011280,2021/12,101846663,21428571,0,0,0,0,0,2745729,6421793,343601318,257262396
태림포장(주),011280,2022/12,108543384,3482211,0,0,0,0,0,4656714,2854887,366507769,284710006
태림포장(주),011280,2023/12,122914906,5545440,0,0,0,0,0,7496532,3644964,365835184,350120775
태양금속공업(주),004100,2020/12,148614892,12037148,0,0,0,0,0,6960592,-6466817,99422753,342830888
태양금속공업(주),004100,2021/12,143294417,24443621,0,0,0,0,0,6946286,12132752,92373528,355310136
태양금속공업(주),004100,2022/12,137049234,19150905,0,0,0,0,0,9436424,1436310,112058795,378929146
태원물산(주),001420,2020/12,,,,,,,,,,,
태원물산(주),001420,2021/12,,,,,,,,,,,
태원물산(주),001420,2022/12,,,,,,,,,,,
태원물산(주),001420,2023/12,,,,,,,,,,,
태평양물산(주),007980,2020/12,209361141,86938732,0,0,0,0,0,15718479,1358103,177243361,498737792
태평양물산(주),007980,2021/12,186639693,21860569,0,0,0,0,0,16258884,-135673,164857487,600094345
태평양물산(주),007980,2022/12,190106256,70189809,0,0,0,0,0,20362902,6798926,201367567,519858776
태평양물산(주),007980,2023/12,176093344,28934055,0,0,0,0,0,25065056,5816431,207669602,478794359
텔코웨어(주),078000,2020/12,0,0,0,0,0,0,0,32837,37447,110013356,13083158
텔코웨어(주),078000,2021/12,0,0,0,0,0,0,0,21846,22876,109384757,12790697
텔코웨어(주),078000,2022/12,0,0,0,0,0,0,0,63322,700454,111521034,20552807
티와이엠(주),002900,2020/12,91941741,59162465,0,0,0,0,0,12324273,-513969,170733838,486125602
티와이엠(주),002900,2021/12,140878424,12994804,0,0,0,0,0,7836446,-5432819,249200955,458227293
티와이엠(주),002900,2022/12,168775944,35204312,0,0,0,0,0,5018284,24594136,334462229,447666197
티케이지휴켐스(주),069260,2020/12,4958005,0,0,0,0,0,0,2354139,26124829,687144561,179440954
티케이지휴켐스(주),069260,2021/12,6691635,49982493,0,0,0,0,0,1877292,27052965,719579335,229725000
티케이지휴켐스(주),069260,2022/12,,,,,,,,,,,
티케이지휴켐스(주),069260,2023/12,4871297,0,0,0,0,0,0,232146,18634240,840458533,259255639
파미셀(주),005690,2020/12,,,,,,,,,,,
파미셀(주),005690,2021/12,,,,,,,,,,,
파미셀(주),005690,2022/12,,,,,,,,,,,
파미셀(주),005690,2023/12,,,,,,,,,,,
팜젠사이언스(주),004720,2020/12,0,0,0,0,0,0,0,289550,2085232,83569969,51973965
팜젠사이언스(주),004720,2021/12,1169029,779353,0,0,0,0,0,1721470,9535062,126932260,93391563
팜젠사이언스(주),004720,2022/12,0,0,0,0,0,0,0,3508941,19902113,207115594,110275883
팜젠사이언스(주),004720,2023/12,0,0,0,0,0,0,0,4263984,2265007,228211311,107705788
팬오션(주),028670,2020/12,0,237541000,0,0,0,0,0,41148000,1234000,2806652000,1852675000
팬오션(주),028670,2021/12,0,325903000,0,0,0,0,0,43576000,1053000,3596837000,2891942000
팬오션(주),028670,2022/12,0,320682000,0,0,0,0,0,76058000,10886000,4492604000,3056338000
팬오션(주),028670,2023/12,64470000,409258000,0,0,0,0,0,122546000,3448000,4713351000,3140595000
퍼스텍(주),010820,2020/12,,,,,,,,,,,
퍼스텍(주),010820,2021/12,,,,,,,,,,,
퍼스텍(주),010820,2022/12,,,,,,,,,,,
퍼스텍(주),010820,2023/12,,,,,,,,,,,
페이퍼코리아(주),001020,2020/12,44899888,151600000,0,0,0,0,0,26185933,1868866,28050582,480849369
페이퍼코리아(주),001020,2021/12,29447802,88687692,0,0,0,0,0,24561028,9846258,45381108,451786536
페이퍼코리아(주),001020,2022/12,37289078,303229704,0,0,0,0,0,23732036,3539878,61614925,440215220
평화산업(주),090080,2020/12,56256247,15000000,0,0,0,0,0,3871439,118492,25554107,177600642
평화산업(주),090080,2021/12,0,58450123,0,0,0,0,0,4245430,266113,25989806,194125632
평화산업(주),090080,2022/12,30504633,21070497,0,0,0,0,0,5817075,-1055935,41432302,195168304
평화산업(주),090080,2023/12,32946259,25298787,0,0,0,0,0,6552614,578467,43366111,209045458
평화홀딩스(주),010770,2020/12,193064513,18278884,0,0,0,0,0,12113892,2135642,119207466,403126368
평화홀딩스(주),010770,2021/12,211757914,3880401,0,0,0,0,0,11790414,1537323,101116638,417006666
평화홀딩스(주),010770,2022/12,183388043,23455228,0,0,0,0,0,15330241,-1121146,122490584,435879831
평화홀딩스(주),010770,2023/12,182778582,27611727,0,0,0,0,0,17872195,-5773190,128521794,432409688
포스코스틸리온(주),058430,2020/12,111924000,0,0,0,0,0,0,2984724,5390001,227301880,258126928
포스코스틸리온(주),058430,2021/12,98669298,0,0,0,0,0,0,1965442,27527142,322422016,264010907
포스코스틸리온(주),058430,2022/12,90146985,0,0,0,0,0,0,2945165,8918059,343181072,211361071
포스코스틸리온(주),058430,2023/12,45411128,0,0,0,0,0,0,4240806,8007172,360149388,192037002
포스코홀딩스(주),005490,2020/12,5194395327,3483134000,0,0,0,0,0,638797000,236933904,47674592085,31412381141
포스코홀딩스(주),005490,2021/12,5110423912,3719643000,0,0,0,0,0,439826000,2220182818,54804943352,36666670760
포스코홀딩스(주),005490,2022/12,6833119976,5082874000,0,0,0,0,0,607458000,453882684,58257400589,40149380046
포스코홀딩스(주),005490,2023/12,4959280194,5999937000,0,0,0,0,0,1001290000,789304504,59663897393,41281496792
프레스티지바이오파마,950210,2020/06,0,443835,0,0,0,0,0,0,98475,137799459,22298627
프레스티지바이오파마,950210,2021/06,2873025,1326395,0,0,0,0,0,6198,34077,574960655,29205765
프레스티지바이오파마,950210,2022/06,0,1593383,0,0,0,0,0,18851,800662,429935856,69877373
프레스티지바이오파마,950210,2023/06,0,32857077,0,0,0,0,0,950797,763278,546234796,195365408
피아이첨단소재(주),178920,2020/12,,,,,,,,,,,
피아이첨단소재(주),178920,2021/12,,,,,,,,,,,
피아이첨단소재(주),178920,2022/12,,,,,,,,,,,
피아이첨단소재(주),178920,2023/12,,,,,,,,,,,
하나제약(주),293480,2020/12,,,,,,,,,,,
하나제약(주),293480,2021/12,,,,,,,,,,,
하나제약(주),293480,2022/12,,,,,,,,,,,
하나제약(주),293480,2023/12,,,,,,,,,,,
하이트진로(주),000080,2020/12,302461175,221435087,0,0,0,0,0,46305654,36975393,1074278146,2223505553
하이트진로(주),000080,2021/12,370197187,179077281,0,0,0,0,0,36920576,31476232,1093159329,2537892111
하이트진로(주),000080,2022/12,374661597,123900624,0,0,0,0,0,38615049,34564419,1161028375,2172409937
하이트진로(주),000080,2023/12,439966805,169693839,0,0,0,0,0,50530886,32945788,1115875628,2242471577
하이트진로홀딩스(주),000140,2020/12,594396318,328945458,0,0,0,0,0,64818572,16075159,1060384697,2844595889
하이트진로홀딩스(주),000140,2021/12,670413476,393996052,0,0,0,0,0,53890413,36006018,1087375062,3148923131
하이트진로홀딩스(주),000140,2022/12,786873297,123900624,0,0,0,0,0,60248081,38027598,1165416252,2779584713
하이트진로홀딩스(주),000140,2023/12,859975812,260603795,0,0,0,0,0,79537678,35852957,1105136518,2874614630
한국가스공사(주),036460,2020/12,3110297710,2003645000,0,0,0,0,0,712405000,-108214918,7735155422,28174619094
한국가스공사(주),036460,2021/12,5841516000,1933815170,0,0,0,0,0,641960000,402811802,9119335806,34550566518
한국가스공사(주),036460,2022/12,23601077000,1957840241,0,0,0,0,0,964918000,448239656,10410740312,52014242784
한국가스공사(주),036460,2023/12,14705074000,3129666000,0,0,0,0,0,1676234824,-114445255,9826038103,47428628235
한국공항(주),005430,2020/12,30000000,7572764,0,0,0,0,0,1910629,-10348627,272534195,152819448
한국공항(주),005430,2021/12,0,0,0,0,0,0,0,1192341,-117450,290074277,93813701
한국공항(주),005430,2022/12,0,0,0,0,0,0,0,783722,1032095,339276429,81818614
한국공항(주),005430,2023/12,0,0,0,0,0,0,0,1116026,8474601,348472902,128378638
한국내화(주),010040,2020/12,0,1577561,0,0,0,0,0,875248,1317114,144183886,58645134
한국내화(주),010040,2021/12,10000000,12897561,0,0,0,0,0,865655,1691905,253862279,104085580
한국내화(주),010040,2022/12,7000000,6941463,0,0,0,0,0,1062546,228775,220343122,105655719
한국내화(주),010040,2023/12,9500000,19400000,0,0,0,0,0,1544288,-2102863,205716398,127475850
한국단자공업(주),025540,2020/12,5114720,0,0,0,0,0,0,221886,19957638,764205980,220972248
한국단자공업(주),025540,2021/12,11140020,178886,0,0,0,0,0,172817,23479032,842167382,282995897
한국단자공업(주),025540,2022/12,46778650,13781841,0,0,0,0,0,1472545,20921368,870284237,419492219
한국무브넥스(주),010100,2020/12,89615508,13037861,0,0,0,0,0,4993364,3293279,236960324,431038186
한국무브넥스(주),010100,2021/12,70686387,38825125,0,0,0,0,0,3250917,14442971,262599712,436752217
한국무브넥스(주),010100,2022/12,91819265,11768086,0,0,0,0,0,4823155,8846841,301245283,498148853
한국석유공업(주),004090,2020/12,62743769,22162760,0,0,0,0,0,2327078,7548574,144016463,172471833
한국석유공업(주),004090,2021/12,53741469,23882338,0,0,0,0,0,2008395,5503006,153928587,188198136
한국석유공업(주),004090,2022/12,103557233,0,0,0,0,0,0,3094062,2891665,163736985,183328539
한국석유공업(주),004090,2023/12,104787138,0,0,0,0,0,0,4648994,-1192429,177374810,176607402
한국수출포장공업(주),002200,2020/12,343128,0,0,0,0,0,0,127726,2214328,252572233,56511276
한국수출포장공업(주),002200,2021/12,885074,0,0,0,0,0,0,42102,4436410,263358834,68488033
한국수출포장공업(주),002200,2022/12,725214,0,0,0,0,0,0,36401,6630747,280917285,64604055
한국수출포장공업(주),002200,2023/12,247520,0,0,0,0,0,0,54561,6512705,295721552,61282438
한국쉘석유(주),002960,2020/12,,,,,,,,,,,
한국쉘석유(주),002960,2021/12,,,,,,,,,,,
한국쉘석유(주),002960,2022/12,,,,,,,,,,,
한국앤컴퍼니(주),000240,2020/12,94494224,0,0,0,0,0,0,2629624,24866558,3500498597,291952510
한국앤컴퍼니(주),000240,2021/12,121298963,0,0,135286,0,0,0,1961165,26739084,3735469202,345760552
한국앤컴퍼니(주),000240,2022/12,162404614,1810912,0,0,0,0,0,4031291,83415522,3856441132,445377544
한국앤컴퍼니(주),000240,2023/12,317986741,2126147,0,0,0,0,0,14344965,18369652,4016691459,624304502
한국유나이티드제약(주),033270,2020/12,,,,,,,,,,,
한국유나이티드제약(주),033270,2021/12,,,,,,,,,,,
한국유나이티드제약(주),033270,2022/12,,,,,,,,,,,
한국유나이티드제약(주),033270,2023/12,,,,,,,,,,,
한국자산신탁(주),123890,2020/12,,,,,,,,,,,
한국자산신탁(주),123890,2021/12,,,,,,,,,,,
한국자산신탁(주),123890,2022/12,,,,,,,,,,,
한국자산신탁(주),123890,2023/12,,,,,,,,,,,
한국전력공사(주),015760,2020/12,966922000,9239606000,0,0,0,0,0,1995425000,899064000,70666846000,132475265000
한국전력공사(주),015760,2021/12,2820563000,11111319000,0,0,0,0,0,1914457000,-1855989000,65311849000,145797021000
한국전력공사(주),015760,2022/12,8820425000,13839351000,0,0,0,0,0,2818546000,-9414511000,42000256000,192804738000
한국전력공사(주),015760,2023/12,10667335000,30455164000,0,0,0,0,0,4451659000,-2837833000,37264750000,202450215000
한국전력기술(주),052690,2020/12,0,0,0,0,0,0,0,52028,6377138,499074513,201216889
한국전력기술(주),052690,2021/12,0,10000,0,0,0,0,0,40252,1275066,513450927,192058364
한국전력기술(주),052690,2022/12,0,0,0,0,0,0,0,344012,7781610,543413813,273089488
한국전력기술(주),052690,2023/12,0,0,0,0,0,0,0,96119,11418670,547308412,307700361
한국제지(주),027970,2020/12,,,,,,,,,,,
한국제지(주),027970,2021/12,,,,,,,,,,,
한국제지(주),027970,2022/12,,,,,,,,,,,
한국제지(주),027970,2023/12,172796457,0,0,0,0,0,0,9813867,-20910099,438476377,298373445
한국주강(주),025890,2020/12,,,,,,,,,,,
한국주강(주),025890,2021/12,,,,,,,,,,,
한국주강(주),025890,2022/12,,,,,,,,,,,
한국주철관공업(주),000970,2020/03,21448658,0,0,0,0,0,0,925059,2779120,278126298,78565329
한국주철관공업(주),000970,2021/12,0,0,0,0,0,0,0,209253,17342496,346898827,76191124
한국주철관공업(주),000970,2022/12,0,0,0,0,0,0,0,165919,3734929,350660351,73948279
한국지역난방공사,071320,2020/12,0,429908951,0,0,0,0,0,56787714,-5903818,1803734802,4269404295
한국지역난방공사,071320,2021/12,470288014,329948301,0,0,0,0,0,51886196,7662860,1823178843,4694183621
한국지역난방공사,071320,2022/12,530000000,259862667,0,0,0,0,0,63978214,-73899232,1667003101,5811126778
한국철강(주),104700,2020/12,,,,,,,,,,,
한국철강(주),104700,2021/12,,,,,,,,,,,
한국철강(주),104700,2022/12,,,,,,,,,,,
한국철강(주),104700,2023/12,,,,,,,,,,,
한국콜마(주),161890,2020/12,184040498,166989833,0,0,0,0,0,37278093,76947516,999242017,1490357400
한국콜마(주),161890,2021/12,223163316,355317043,0,0,0,0,0,30607043,23007852,1359559769,1246477583
한국콜마(주),161890,2022/12,311668218,207592726,0,0,0,0,0,32694822,21074800,1469473100,1463836380
한국콜마(주),161890,2023/12,400009672,438375805,0,0,0,0,0,45048010,9199172,1418590137,1590839241
한국콜마홀딩스(주),024720,2020/12,32045886,64969708,0,0,0,0,0,13324286,80433090,787609056,430896727
한국콜마홀딩스(주),024720,2021/12,100651102,46882128,0,0,0,0,0,7988954,28810738,854651753,355074425
한국콜마홀딩스(주),024720,2022/12,125921441,88487283,0,0,0,0,0,11603791,23372512,850337980,418764073
한국타이어앤테크놀로지(주),161390,2020/12,430080182,43520000,0,0,0,0,0,47464093,193062721,7412147522,3246400366
한국타이어앤테크놀로지(주),161390,2021/12,395765525,0,0,0,0,0,0,43762089,121150888,8205135825,3498782298
한국타이어앤테크놀로지(주),161390,2022/12,437810564,846919643,0,0,0,0,0,61658027,152579300,8875709248,3705654911
한국타이어앤테크놀로지(주),161390,2023/12,333973171,144740408,0,0,0,0,0,70370514,442425981,9629553176,3133752512
한국투자금융지주(주),071050,2020/12,,,,,,,,,,,
한국투자금융지주(주),071050,2021/12,,,,,,,,,,,
한국투자금융지주(주),071050,2022/12,,,,,,,,,,,
한국항공우주산업(주),047810,2020/12,255500000,78470493,0,0,0,0,0,21604008,10175132,1234279920,3924790738
한국항공우주산업(주),047810,2021/12,6500000,93642743,0,0,0,0,0,23352522,1133263,1297444007,4557779985
한국항공우주산업(주),047810,2022/12,18900000,527868341,0,0,0,0,0,21700677,6202534,1453216826,6319189868
한국항공우주산업(주),047810,2023/12,21400000,379236233,0,0,0,0,0,29088381,47314601,1619940517,5519636411
한국화장품(주),123690,2020/12,7100000,166667,0,0,0,0,0,604465,466403,29518687,45859375
한국화장품(주),123690,2021/12,5300000,0,0,0,0,0,0,561119,3164189,21972018,26536428
한국화장품(주),123690,2022/12,2600000,0,0,0,0,0,0,379347,-2305527,22413166,21500164
한국화장품(주),123690,2023/12,2600000,0,0,0,0,0,0,251229,-246321,25372123,23252166
한미반도체(주),042700,2020/12,0,0,0,0,0,0,0,67629,15515492,257090543,69876325
한미반도체(주),042700,2021/12,0,0,0,0,0,0,0,36637,31813253,346812042,82473641
한미반도체(주),042700,2022/12,0,0,0,0,0,0,0,121067,35584764,390096756,65336210
한미반도체(주),042700,2023/12,0,0,0,0,0,0,0,79072,78112046,571898625,151940479
한미사이언스(주),008930,2020/12,45000000,0,0,0,0,0,0,1696068,7369730,658733646,264485903
