,회사명,거래소코드,회계년도,BETA,CAPM
761,(주)휠라홀딩스,81660,2021/12,1.3283605013428381,1.3283605013428381
762,(주)휠라홀딩스,81660,2022/12,0.6899852324504804,0.6899852324504804
763,(주)휠라홀딩스,81660,2023/12,1.0499529680966928,1.0499529680966928
764,(주)휴비스,79980,2020/12,1.5335380896016673,1.5335380896016673
765,(주)휴비스,79980,2021/12,1.7232274195288582,1.7232274195288582
766,(주)휴비스,79980,2022/12,1.0606719822111272,1.0606719822111272
767,(주)휴비스,79980,2023/12,-0.03238655271850069,-0.03238655271850069
768,AJ네트웍스(주),95570,2020/12,1.820497028169235,1.820497028169235
769,AJ네트웍스(주),95570,2021/12,0.6645442423804399,0.6645442423804399
770,AJ네트웍스(주),95570,2022/12,0.8349734836111894,0.8349734836111894
771,AJ네트웍스(주),95570,2023/12,1.1797958445429213,1.1797958445429213
772,HD현대(주),267250,2020/12,1.2309881310494264,1.2309881310494264
773,HD현대(주),267250,2021/12,1.1791883094137303,1.1791883094137303
774,HD현대(주),267250,2022/12,0.8990248149309078,0.8990248149309078
775,HD현대(주),267250,2023/12,0.9624616044699794,0.9624616044699794
776,KG스틸(주),16380,2020/12,1.2951878401059675,1.2951878401059675
777,KG스틸(주),16380,2021/12,1.345075686688332,1.345075686688332
778,KG스틸(주),16380,2022/12,1.5643627832555003,1.5643627832555003
779,KG스틸(주),16380,2023/12,1.6085034343504279,1.6085034343504279
780,KISCO홀딩스(주),1940,2020/12,0.7215012622367846,0.7215012622367846
781,KISCO홀딩스(주),1940,2021/12,0.6209150955731477,0.6209150955731477
782,KISCO홀딩스(주),1940,2022/12,1.2098814060041134,1.2098814060041134
783,KISCO홀딩스(주),1940,2023/12,-0.14740261528615217,-0.14740261528615217
784,LG이노텍(주),11070,2020/12,1.0288296860420953,1.0288296860420953
785,LG이노텍(주),11070,2021/12,1.5222265437642324,1.5222265437642324
786,LG이노텍(주),11070,2022/12,1.2283520416777634,1.2283520416777634
787,LG이노텍(주),11070,2023/12,0.8334048284328197,0.8334048284328197
788,LS일렉트릭(주),10120,2020/12,1.2033118240581668,1.2033118240581668
789,LS일렉트릭(주),10120,2021/12,1.3463351398009797,1.3463351398009797
790,LS일렉트릭(주),10120,2022/12,0.7986228484415296,0.7986228484415296
791,LS일렉트릭(주),10120,2023/12,1.308802187488133,1.308802187488133
792,SK이노베이션(주),96770,2020/12,1.9052004625388275,1.9052004625388275
793,SK이노베이션(주),96770,2021/12,1.3132252154001556,1.3132252154001556
794,SK이노베이션(주),96770,2022/12,1.7080048988623093,1.7080048988623093
795,SK이노베이션(주),96770,2023/12,1.5237007522721135,1.5237007522721135
796,SNT다이내믹스(주),3570,2020/12,0.6291572653605267,0.6291572653605267
797,SNT다이내믹스(주),3570,2021/12,0.8011249613560476,0.8011249613560476
798,SNT다이내믹스(주),3570,2022/12,1.083090242067065,1.083090242067065
799,SNT다이내믹스(주),3570,2023/12,0.7802117005580974,0.7802117005580974
800,SNT모티브(주),64960,2020/12,1.11918075161979,1.11918075161979
801,SNT모티브(주),64960,2021/12,1.511360600138763,1.511360600138763
802,SNT모티브(주),64960,2022/12,0.6165309585306016,0.6165309585306016
803,SNT모티브(주),64960,2023/12,0.6547934280775657,0.6547934280775657
804,STX엔진(주),77970,2020/12,1.0822813893332062,1.0822813893332062
805,STX엔진(주),77970,2021/12,1.198293860591636,1.198293860591636
806,STX엔진(주),77970,2022/12,0.9246610605549651,0.9246610605549651
807,STX엔진(주),77970,2023/12,0.701691840944482,0.701691840944482
808,가온전선(주),500,2020/12,1.0577627200521669,1.0577627200521669
809,가온전선(주),500,2021/12,2.0242288533264534,2.0242288533264534
810,가온전선(주),500,2022/12,0.8781245743916442,0.8781245743916442
811,가온전선(주),500,2023/12,1.125725044628492,1.125725044628492
812,경인전자(주),9140,2020/12,0.4983892722793169,0.4983892722793169
813,경인전자(주),9140,2021/12,1.9430336113218336,1.9430336113218336
814,경인전자(주),9140,2022/12,0.686266969175348,0.686266969175348
815,경인전자(주),9140,2023/12,0.40043577939039054,0.40043577939039054
816,계룡건설산업(주),13580,2020/12,1.560041347140298,1.560041347140298
817,계룡건설산업(주),13580,2021/12,1.1665938805502694,1.1665938805502694
818,계룡건설산업(주),13580,2022/12,1.4315661099890966,1.4315661099890966
819,계룡건설산업(주),13580,2023/12,0.7505911293605991,0.7505911293605991
820,계양전기(주),12200,2020/12,1.592191528286354,1.592191528286354
821,계양전기(주),12200,2021/12,2.4200154982917024,2.4200154982917024
822,계양전기(주),12200,2022/12,0.7277642270285941,0.7277642270285941
823,계양전기(주),12200,2023/12,1.163181583729775,1.163181583729775
824,고려산업(주),2140,2020/12,2.045302251882068,2.045302251882068
825,고려산업(주),2140,2021/12,1.7155975396915701,1.7155975396915701
826,고려산업(주),2140,2022/12,0.7766364988359976,0.7766364988359976
827,고려산업(주),2140,2023/12,1.2962251920228163,1.2962251920228163
828,고려아연(주),10130,2020/12,1.054880998482991,1.054880998482991
829,고려아연(주),10130,2021/12,0.8600581468008283,0.8600581468008283
830,고려아연(주),10130,2022/12,0.8365600101816786,0.8365600101816786
831,고려아연(주),10130,2023/12,1.2253294415558684,1.2253294415558684
832,광동제약(주),9290,2020/12,1.2024830086426017,1.2024830086426017
833,광동제약(주),9290,2021/12,1.0546399018048875,1.0546399018048875
834,광동제약(주),9290,2022/12,0.7474911254531101,0.7474911254531101
835,광동제약(주),9290,2023/12,1.0184913104834825,1.0184913104834825
836,광전자(주),17900,2020/12,1.4344328934041208,1.4344328934041208
837,광전자(주),17900,2021/12,1.3363162252475003,1.3363162252475003
838,광전자(주),17900,2022/12,1.1669612790805857,1.1669612790805857
839,광전자(주),17900,2023/12,1.2730443263662463,1.2730443263662463
840,교촌에프앤비(주),339770,2020/12,,
841,교촌에프앤비(주),339770,2021/12,1.0493933071730983,1.0493933071730983
842,교촌에프앤비(주),339770,2022/12,1.2824642492195208,1.2824642492195208
843,교촌에프앤비(주),339770,2023/12,0.6844484138241206,0.6844484138241206
844,국도화학(주),7690,2020/12,0.6147461900793538,0.6147461900793538
845,국도화학(주),7690,2021/12,0.8358535625581648,0.8358535625581648
846,국도화학(주),7690,2022/12,1.1554378951492796,1.1554378951492796
847,국도화학(주),7690,2023/12,1.1074925770063273,1.1074925770063273
848,국제약품(주),2720,2020/12,0.8542428192119726,0.8542428192119726
849,국제약품(주),2720,2021/12,2.039792816425195,2.039792816425195
850,국제약품(주),2720,2022/12,0.923813829450807,0.923813829450807
851,국제약품(주),2720,2023/12,-0.7873607908022687,-0.7873607908022687
852,그랜드코리아레저(주),114090,2020/12,1.401733285934248,1.401733285934248
853,그랜드코리아레저(주),114090,2021/12,0.6662875620604602,0.6662875620604602
854,그랜드코리아레저(주),114090,2022/12,0.8749862426780047,0.8749862426780047
855,그랜드코리아레저(주),114090,2023/12,0.3699605510873814,0.3699605510873814
856,금강공업(주),14280,2020/12,1.428939430836885,1.428939430836885
857,금강공업(주),14280,2021/12,1.336844568211615,1.336844568211615
858,금강공업(주),14280,2022/12,1.2406055153829523,1.2406055153829523
859,금강공업(주),14280,2023/12,0.6122708888486278,0.6122708888486278
860,금호건설(주),2990,2020/12,1.8316543454561311,1.8316543454561311
861,금호건설(주),2990,2021/12,1.1394833724892262,1.1394833724892262
862,금호건설(주),2990,2022/12,1.1231004609311994,1.1231004609311994
863,금호건설(주),2990,2023/12,0.4483455170650078,0.4483455170650078
864,금호석유화학(주),11780,2020/12,0.9123995155669372,0.9123995155669372
865,금호석유화학(주),11780,2021/12,0.948773632522044,0.948773632522044
866,금호석유화학(주),11780,2022/12,1.489019842840033,1.489019842840033
867,금호석유화학(주),11780,2023/12,0.9123826322004549,0.9123826322004549
868,금호전기(주),1210,2020/12,2.060879896835407,2.060879896835407
869,금호전기(주),1210,2021/12,0.42643857751859754,0.42643857751859754
870,금호전기(주),1210,2022/12,2.329802667007235,2.329802667007235
871,금호전기(주),1210,2023/12,0.4512326294963173,0.4512326294963173
872,기아(주),270,2020/12,1.2956302053118713,1.2956302053118713
873,기아(주),270,2021/12,2.0486992051848643,2.0486992051848643
874,기아(주),270,2022/12,0.4639576509945349,0.4639576509945349
875,기아(주),270,2023/12,0.6432344800170424,0.6432344800170424
876,나이스평가정보(주),30190,2020/12,0.3946022490657488,0.3946022490657488
877,나이스평가정보(주),30190,2021/12,0.8830190992106723,0.8830190992106723
878,나이스평가정보(주),30190,2022/12,0.5534670680270256,0.5534670680270256
879,나이스평가정보(주),30190,2023/12,0.4687898672160045,0.4687898672160045
880,남광토건(주),1260,2020/12,0.9939566371184008,0.9939566371184008
881,남광토건(주),1260,2021/12,1.4483572279733252,1.4483572279733252
882,남광토건(주),1260,2022/12,1.143648978345437,1.143648978345437
883,남광토건(주),1260,2023/12,1.2262704664515993,1.2262704664515993
884,네이버(주),35420,2020/12,0.41830763708600555,0.41830763708600555
885,네이버(주),35420,2021/12,1.1900488659955208,1.1900488659955208
886,네이버(주),35420,2022/12,1.2022844783030326,1.2022844783030326
887,네이버(주),35420,2023/12,1.1718738262690582,1.1718738262690582
888,넥센타이어(주),2350,2020/12,1.0861271682412326,1.0861271682412326
889,넥센타이어(주),2350,2021/12,1.1391950288294774,1.1391950288294774
890,넥센타이어(주),2350,2022/12,0.868700747939281,0.868700747939281
891,넥센타이어(주),2350,2023/12,0.9694177933162664,0.9694177933162664
892,넷마블(주),251270,2020/12,0.4971938558123564,0.4971938558123564
893,넷마블(주),251270,2021/12,0.8316950284887776,0.8316950284887776
894,넷마블(주),251270,2022/12,0.8217006708678886,0.8217006708678886
895,넷마블(주),251270,2023/12,2.0754081223067335,2.0754081223067335
896,다스코(주),58730,2020/12,0.9078417513024813,0.9078417513024813
897,다스코(주),58730,2021/12,1.236670691535695,1.236670691535695
898,다스코(주),58730,2022/12,1.2661955399309948,1.2661955399309948
899,다스코(주),58730,2023/12,0.872908634052571,0.872908634052571
900,대상(주),1680,2020/12,0.7110101237574017,0.7110101237574017
901,대상(주),1680,2021/12,0.9515804246670551,0.9515804246670551
902,대상(주),1680,2022/12,0.4620064454586502,0.4620064454586502
903,대상(주),1680,2023/12,0.3555313481320661,0.3555313481320661
904,대상홀딩스(주),84690,2020/12,1.3366882138450242,1.3366882138450242
905,대상홀딩스(주),84690,2021/12,0.9522572596454478,0.9522572596454478
906,대상홀딩스(주),84690,2022/12,0.8281712638603305,0.8281712638603305
907,대상홀딩스(주),84690,2023/12,0.6125211995485698,0.6125211995485698
908,대성에너지(주),117580,2020/12,0.49734154818026066,0.49734154818026066
909,대성에너지(주),117580,2021/12,-0.26467597015711924,-0.26467597015711924
910,대성에너지(주),117580,2022/12,0.9469603955352978,0.9469603955352978
911,대성에너지(주),117580,2023/12,1.3804159790027473,1.3804159790027473
912,대성홀딩스(주),16710,2020/12,-0.03950459299949222,-0.03950459299949222
913,대성홀딩스(주),16710,2021/12,0.006558300867098903,0.006558300867098903
914,대성홀딩스(주),16710,2022/12,0.22318431577103368,0.22318431577103368
915,대성홀딩스(주),16710,2023/12,1.825449367697751,1.825449367697751
916,대원강업(주),430,2020/12,0.8516931024615108,0.8516931024615108
917,대원강업(주),430,2021/12,1.4257974910147213,1.4257974910147213
918,대원강업(주),430,2022/12,2.0740752635256277,2.0740752635256277
919,대원강업(주),430,2023/12,0.8127341885773793,0.8127341885773793
920,대원전선(주),6340,2020/12,1.350188701301785,1.350188701301785
921,대원전선(주),6340,2021/12,2.4086022339005937,2.4086022339005937
922,대원전선(주),6340,2022/12,1.1937751484780545,1.1937751484780545
923,대원전선(주),6340,2023/12,0.9581835231443574,0.9581835231443574
924,대원제약(주),3220,2020/12,0.9099882254976718,0.9099882254976718
925,대원제약(주),3220,2021/12,0.2980097773730927,0.2980097773730927
926,대원제약(주),3220,2022/12,0.738134080117462,0.738134080117462
927,대원제약(주),3220,2023/12,-0.04015906158136304,-0.04015906158136304
928,대한방직(주),1070,2020/12,0.8403662803065585,0.8403662803065585
929,대한방직(주),1070,2021/12,0.24167722257606206,0.24167722257606206
930,대한방직(주),1070,2022/12,0.19705545335930433,0.19705545335930433
931,대한방직(주),1070,2023/12,1.1500224265870675,1.1500224265870675
932,대한유화(주),6650,2020/12,1.0308905920454832,1.0308905920454832
933,대한유화(주),6650,2021/12,1.185465337037867,1.185465337037867
934,대한유화(주),6650,2022/12,1.5466358874432329,1.5466358874432329
935,대한유화(주),6650,2023/12,1.1434833757656553,1.1434833757656553
936,대한제강(주),84010,2020/12,1.4820734528528399,1.4820734528528399
937,대한제강(주),84010,2021/12,1.738006167639111,1.738006167639111
938,대한제강(주),84010,2022/12,0.668982913035965,0.668982913035965
939,대한제강(주),84010,2023/12,0.6336938643874873,0.6336938643874873
940,대한제당(주),1790,2020/12,0.6502006986857309,0.6502006986857309
941,대한제당(주),1790,2021/12,1.1353357003098163,1.1353357003098163
942,대한제당(주),1790,2022/12,1.219250306176043,1.219250306176043
943,대한제당(주),1790,2023/12,1.1045120286109387,1.1045120286109387
944,대한제분(주),1130,2020/12,0.9003678065802505,0.9003678065802505
945,대한제분(주),1130,2021/12,1.2255086149571721,1.2255086149571721
946,대한제분(주),1130,2022/12,1.0788431727812726,1.0788431727812726
947,대한제분(주),1130,2023/12,0.5910836113318008,0.5910836113318008
948,덕양산업(주),24900,2020/12,1.3045911483898418,1.3045911483898418
949,덕양산업(주),24900,2021/12,2.096984588549987,2.096984588549987
950,덕양산업(주),24900,2022/12,1.074469907720205,1.074469907720205
951,덕양산업(주),24900,2023/12,0.8213611627831452,0.8213611627831452
952,동국홀딩스(주),1230,2020/12,1.5481926724174129,1.5481926724174129
953,동국홀딩스(주),1230,2021/12,1.4937835750676447,1.4937835750676447
954,동국홀딩스(주),1230,2022/12,1.758560430830853,1.758560430830853
955,동국홀딩스(주),1230,2023/12,1.4030716973039457,1.4030716973039457
956,동부건설(주),5960,2020/12,0.7822454751308253,0.7822454751308253
957,동부건설(주),5960,2021/12,1.0364615248753561,1.0364615248753561
958,동부건설(주),5960,2022/12,1.0139275176446922,1.0139275176446922
959,동부건설(주),5960,2023/12,0.6543318340717093,0.6543318340717093
960,동아에스티(주),170900,2020/12,0.7534433478542115,0.7534433478542115
961,동아에스티(주),170900,2021/12,1.0720099428773076,1.0720099428773076
962,동아에스티(주),170900,2022/12,0.7664947839589015,0.7664947839589015
963,동아에스티(주),170900,2023/12,0.9953443335257157,0.9953443335257157
964,동아타이어공업(주),282690,2020/12,0.34969798181178813,0.34969798181178813
965,동아타이어공업(주),282690,2021/12,0.4346518532110576,0.4346518532110576
966,동아타이어공업(주),282690,2022/12,0.5256406712342094,0.5256406712342094
967,동아타이어공업(주),282690,2023/12,0.20002241030328158,0.20002241030328158
968,동양철관(주),8970,2020/12,0.9061078430914098,0.9061078430914098
969,동양철관(주),8970,2021/12,0.6815154820694302,0.6815154820694302
970,동양철관(주),8970,2022/12,1.1863788424426538,1.1863788424426538
971,동양철관(주),8970,2023/12,0.8957192789368127,0.8957192789368127
972,동원산업(주),6040,2020/12,0.8069145150785613,0.8069145150785613
973,동원산업(주),6040,2021/12,0.7614714274882072,0.7614714274882072
974,동원산업(주),6040,2022/12,0.21523282748972494,0.21523282748972494
975,동원산업(주),6040,2023/12,0.7048159839387217,0.7048159839387217
976,동원수산(주),30720,2020/12,1.0836516283496846,1.0836516283496846
977,동원수산(주),30720,2021/12,0.6156116862920469,0.6156116862920469
978,동원수산(주),30720,2022/12,1.4373428435398061,1.4373428435398061
979,동원수산(주),30720,2023/12,0.6896729799003113,0.6896729799003113
980,동원시스템즈(주),14820,2020/12,1.3767981130207594,1.3767981130207594
981,동원시스템즈(주),14820,2021/12,0.8724508941493442,0.8724508941493442
982,동원시스템즈(주),14820,2022/12,0.7407784039687731,0.7407784039687731
983,동원시스템즈(주),14820,2023/12,1.3104024908366834,1.3104024908366834
984,동일고무벨트(주),163560,2020/12,1.1069755442759937,1.1069755442759937
985,동일고무벨트(주),163560,2021/12,1.132598571146929,1.132598571146929
986,동일고무벨트(주),163560,2022/12,0.8350259597739166,0.8350259597739166
987,동일고무벨트(주),163560,2023/12,0.6024705682234899,0.6024705682234899
988,동일산업(주),4890,2020/12,0.626068450738436,0.626068450738436
989,동일산업(주),4890,2021/12,0.2130211311815988,0.2130211311815988
990,동일산업(주),4890,2022/12,0.11232778322585511,0.11232778322585511
991,동일산업(주),4890,2023/12,0.9880724714266368,0.9880724714266368
992,동화약품(주),20,2020/12,1.2270671051072994,1.2270671051072994
993,동화약품(주),20,2021/12,0.3979810505474057,0.3979810505474057
994,동화약품(주),20,2022/12,1.136813117968078,1.136813117968078
995,동화약품(주),20,2023/12,0.7031196332251418,0.7031196332251418
996,두산밥캣(주),241560,2020/12,1.5042549946159443,1.5042549946159443
997,두산밥캣(주),241560,2021/12,1.3835475867858409,1.3835475867858409
998,두산밥캣(주),241560,2022/12,1.1242526273742566,1.1242526273742566
999,두산밥캣(주),241560,2023/12,1.407487622079654,1.407487622079654
1000,두산에너빌리티(주),34020,2020/12,1.7796497507151252,1.7796497507151252
1001,두산에너빌리티(주),34020,2021/12,2.1192312129211897,2.1192312129211897
1002,두산에너빌리티(주),34020,2022/12,1.4674486130098823,1.4674486130098823
1003,두산에너빌리티(주),34020,2023/12,1.3915153520127417,1.3915153520127417
1004,디아이동일(주),1530,2020/12,1.2956621488342892,1.2956621488342892
1005,디아이동일(주),1530,2021/12,0.13136884521385964,0.13136884521385964
1006,디아이동일(주),1530,2022/12,1.713346247530813,1.713346247530813
1007,디아이동일(주),1530,2023/12,1.429290427548293,1.429290427548293
1008,디엘(주),210,2020/12,0.8747729941666438,0.8747729941666438
1009,디엘(주),210,2021/12,3.5865695117382184,3.5865695117382184
1010,디엘(주),210,2022/12,0.9837820981591688,0.9837820981591688
1011,디엘(주),210,2023/12,1.0685111834890841,1.0685111834890841
1012,디와이(주),13570,2020/12,1.3770522002063512,1.3770522002063512
1013,디와이(주),13570,2021/12,1.4201109718526712,1.4201109718526712
1014,디와이(주),13570,2022/12,1.706028191995174,1.706028191995174
1015,디와이(주),13570,2023/12,1.0095319757795849,1.0095319757795849
1016,디와이파워(주),210540,2020/12,1.3807797368084136,1.3807797368084136
1017,디와이파워(주),210540,2021/12,1.0436966148978397,1.0436966148978397
1018,디와이파워(주),210540,2022/12,1.286872769651586,1.286872769651586
1019,디와이파워(주),210540,2023/12,1.3965432034592764,1.3965432034592764
1020,롯데렌탈(주),89860,2020/12,,
1021,롯데렌탈(주),89860,2021/12,,
1022,롯데렌탈(주),89860,2022/12,0.5497647062395093,0.5497647062395093
1023,롯데렌탈(주),89860,2023/12,0.6148153407075572,0.6148153407075572
1024,롯데쇼핑(주),23530,2020/12,1.4185500671360196,1.4185500671360196
1025,롯데쇼핑(주),23530,2021/12,1.0136363669528643,1.0136363669528643
1026,롯데쇼핑(주),23530,2022/12,0.5762781682345051,0.5762781682345051
1027,롯데쇼핑(주),23530,2023/12,0.7710355194410463,0.7710355194410463
1028,롯데에너지머티리얼즈(주),20150,2020/12,1.6808883352545374,1.6808883352545374
1029,롯데에너지머티리얼즈(주),20150,2021/12,0.1508569783641521,0.1508569783641521
1030,롯데에너지머티리얼즈(주),20150,2022/12,1.6972991801378772,1.6972991801378772
1031,롯데에너지머티리얼즈(주),20150,2023/12,1.4292196366343992,1.4292196366343992
1032,롯데웰푸드(주),280360,2020/12,0.8206562635508875,0.8206562635508875
1033,롯데웰푸드(주),280360,2021/12,1.0062247295617508,1.0062247295617508
1034,롯데웰푸드(주),280360,2022/12,-0.076088423651363,-0.076088423651363
1035,롯데웰푸드(주),280360,2023/12,0.4190855681006021,0.4190855681006021
1036,롯데정밀화학(주),4000,2020/12,1.0065120967490877,1.0065120967490877
1037,롯데정밀화학(주),4000,2021/12,1.225172870133605,1.225172870133605
1038,롯데정밀화학(주),4000,2022/12,1.0444334459454494,1.0444334459454494
1039,롯데정밀화학(주),4000,2023/12,0.5686019729231458,0.5686019729231458
1040,롯데정보통신(주),286940,2020/12,1.4285028105397504,1.4285028105397504
1041,롯데정보통신(주),286940,2021/12,0.6925873229180375,0.6925873229180375
1042,롯데정보통신(주),286940,2022/12,0.8046126070182367,0.8046126070182367
1043,롯데정보통신(주),286940,2023/12,0.5516172036866439,0.5516172036866439
1044,롯데지주(주),4990,2020/12,1.3299098291842748,1.3299098291842748
1045,롯데지주(주),4990,2021/12,1.1439766205274855,1.1439766205274855
1046,롯데지주(주),4990,2022/12,0.44989498844657366,0.44989498844657366
1047,롯데지주(주),4990,2023/12,1.0039146671225645,1.0039146671225645
1048,롯데칠성음료(주),5300,2020/12,0.6189907096017558,0.6189907096017558
1049,롯데칠성음료(주),5300,2021/12,0.8906715023686506,0.8906715023686506
1050,롯데칠성음료(주),5300,2022/12,0.18136826697474956,0.18136826697474956
1051,롯데칠성음료(주),5300,2023/12,0.13034965387249645,0.13034965387249645
1052,롯데케미칼(주),11170,2020/12,1.0692976570848842,1.0692976570848842
1053,롯데케미칼(주),11170,2021/12,1.1383513716267748,1.1383513716267748
1054,롯데케미칼(주),11170,2022/12,1.3066198446181567,1.3066198446181567
1055,롯데케미칼(주),11170,2023/12,0.9799145694612071,0.9799145694612071
1056,명문제약(주),17180,2020/12,0.9141005859460898,0.9141005859460898
1057,명문제약(주),17180,2021/12,1.4115033136355255,1.4115033136355255
1058,명문제약(주),17180,2022/12,1.087113019304485,1.087113019304485
1059,명문제약(주),17180,2023/12,0.5545028473915977,0.5545028473915977
1060,명신산업(주),9900,2020/12,,
1061,명신산업(주),9900,2021/12,1.4097414966349748,1.4097414966349748
1062,명신산업(주),9900,2022/12,1.8549156749187352,1.8549156749187352
1063,명신산업(주),9900,2023/12,1.405318057026205,1.405318057026205
1064,무림페이퍼(주),9200,2020/12,1.1015037623791526,1.1015037623791526
1065,무림페이퍼(주),9200,2021/12,1.4222322446895213,1.4222322446895213
1066,무림페이퍼(주),9200,2022/12,1.9392954914333917,1.9392954914333917
1067,무림페이퍼(주),9200,2023/12,0.913763924346205,0.913763924346205
1068,무림피앤피(주),9580,2020/12,1.1993694232313312,1.1993694232313312
1069,무림피앤피(주),9580,2021/12,0.7229998496989426,0.7229998496989426
1070,무림피앤피(주),9580,2022/12,1.3258543924340183,1.3258543924340183
1071,무림피앤피(주),9580,2023/12,0.7630863268889813,0.7630863268889813
1072,미래산업(주),25560,2020/12,0.8701161289483775,0.8701161289483775
1073,미래산업(주),25560,2021/12,0.8580172769217121,0.8580172769217121
1074,미래산업(주),25560,2022/12,1.6660372397613723,1.6660372397613723
1075,미래산업(주),25560,2023/12,-0.4978780733848585,-0.4978780733848585
1076,미원상사(주),2840,2020/12,0.5430837797396401,0.5430837797396401
1077,미원상사(주),2840,2021/12,0.5945507035853588,0.5945507035853588
1078,미원상사(주),2840,2022/12,0.386408872481093,0.386408872481093
1079,미원상사(주),2840,2023/12,0.12371047160277841,0.12371047160277841
1080,미원스페셜티케미칼(주),268280,2020/12,0.21779068321122758,0.21779068321122758
1081,미원스페셜티케미칼(주),268280,2021/12,0.11392321846014168,0.11392321846014168
1082,미원스페셜티케미칼(주),268280,2022/12,-0.13452482688641762,-0.13452482688641762
1083,미원스페셜티케미칼(주),268280,2023/12,-0.519374637275586,-0.519374637275586
1084,미창석유공업(주),3650,2020/12,0.8421611270094486,0.8421611270094486
1085,미창석유공업(주),3650,2021/12,-0.10610675676271518,-0.10610675676271518
1086,미창석유공업(주),3650,2022/12,0.47140133597296885,0.47140133597296885
1087,미창석유공업(주),3650,2023/12,0.26594627636206813,0.26594627636206813
1088,보해양조(주),890,2020/12,1.262866751770262,1.262866751770262
1089,보해양조(주),890,2021/12,1.378968667821395,1.378968667821395
1090,보해양조(주),890,2022/12,1.0378380672664655,1.0378380672664655
1091,보해양조(주),890,2023/12,0.42118301080606374,0.42118301080606374
1092,부광약품(주),3000,2020/12,0.0736142069415625,0.0736142069415625
1093,부광약품(주),3000,2021/12,1.4539509948741187,1.4539509948741187
1094,부광약품(주),3000,2022/12,1.0160220705918532,1.0160220705918532
1095,부광약품(주),3000,2023/12,0.640265462067565,0.640265462067565
1096,사조산업(주),7160,2020/12,1.096424027535605,1.096424027535605
1097,사조산업(주),7160,2021/12,1.7712002295130893,1.7712002295130893
1098,사조산업(주),7160,2022/12,0.6290284558361205,0.6290284558361205
1099,사조산업(주),7160,2023/12,0.22050832217484204,0.22050832217484204
1100,삼성SDI(주),6400,2020/12,1.400320953354368,1.400320953354368
1101,삼성SDI(주),6400,2021/12,1.0784832410197625,1.0784832410197625
1102,삼성SDI(주),6400,2022/12,1.213679685281808,1.213679685281808
1103,삼성SDI(주),6400,2023/12,1.7239766479092382,1.7239766479092382
1104,삼성공조(주),6660,2020/12,0.7196508661734144,0.7196508661734144
1105,삼성공조(주),6660,2021/12,2.164095098536961,2.164095098536961
1106,삼성공조(주),6660,2022/12,0.8880072593762036,0.8880072593762036
1107,삼성공조(주),6660,2023/12,0.24668455064922873,0.24668455064922873
1108,삼성물산(주),28260,2020/12,1.1015738887794937,1.1015738887794937
1109,삼성물산(주),28260,2021/12,1.1589746813832127,1.1589746813832127
1110,삼성물산(주),28260,2022/12,0.758309255476812,0.758309255476812
1111,삼성물산(주),28260,2023/12,0.8093310327055029,0.8093310327055029
1112,삼성바이오로직스(주),207940,2020/12,0.679785408822168,0.679785408822168
1113,삼성바이오로직스(주),207940,2021/12,0.48434824378586677,0.48434824378586677
1114,삼성바이오로직스(주),207940,2022/12,0.6616060387508447,0.6616060387508447
1115,삼성바이오로직스(주),207940,2023/12,0.40404419707814127,0.40404419707814127
1116,삼성에스디에스(주),18260,2020/12,0.7845062789924201,0.7845062789924201
1117,삼성에스디에스(주),18260,2021/12,0.8777895307298207,0.8777895307298207
1118,삼성에스디에스(주),18260,2022/12,0.6215852414051568,0.6215852414051568
1119,삼성에스디에스(주),18260,2023/12,0.5203990115944954,0.5203990115944954
1120,삼성엔지니어링(주),28050,2020/12,1.6345538548560887,1.6345538548560887
1121,삼성엔지니어링(주),28050,2021/12,1.2238191232714928,1.2238191232714928
1122,삼성엔지니어링(주),28050,2022/12,0.7445655303689919,0.7445655303689919
1123,삼성엔지니어링(주),28050,2023/12,0.8274015085408667,0.8274015085408667
1124,삼성전기(주),9150,2020/12,1.067671260334061,1.067671260334061
1125,삼성전기(주),9150,2021/12,1.0631365585044146,1.0631365585044146
1126,삼성전기(주),9150,2022/12,1.1004927543142011,1.1004927543142011
1127,삼성전기(주),9150,2023/12,1.1102730359467854,1.1102730359467854
1128,삼성전자(주),5930,2020/12,0.9665293953196447,0.9665293953196447
1129,삼성전자(주),5930,2021/12,0.9118290039864435,0.9118290039864435
1130,삼성전자(주),5930,2022/12,0.849902427579262,0.849902427579262
1131,삼성전자(주),5930,2023/12,0.9870800860285824,0.9870800860285824
1132,삼성중공업(주),10140,2020/12,1.7061768038641831,1.7061768038641831
1133,삼성중공업(주),10140,2021/12,0.8602528040743901,0.8602528040743901
1134,삼성중공업(주),10140,2022/12,0.7227296219354717,0.7227296219354717
1135,삼성중공업(주),10140,2023/12,1.4931753404856947,1.4931753404856947
1136,삼아알미늄(주),6110,2020/12,1.33078600087817,1.33078600087817
1137,삼아알미늄(주),6110,2021/12,1.5194262249980672,1.5194262249980672
1138,삼아알미늄(주),6110,2022/12,1.5322422792071801,1.5322422792071801
1139,삼아알미늄(주),6110,2023/12,1.5934360931754068,1.5934360931754068
1140,삼양식품(주),3230,2020/12,0.729402812368085,0.729402812368085
1141,삼양식품(주),3230,2021/12,0.9044041653313231,0.9044041653313231
1142,삼양식품(주),3230,2022/12,0.19164630306212088,0.19164630306212088
1143,삼양식품(주),3230,2023/12,-0.4101672941346812,-0.4101672941346812
1144,삼양통상(주),2170,2020/12,0.8492495572573364,0.8492495572573364
